state_abbr,date_range_start,Nunits_Benchmark,SumDailyVisits_Benchmark,MaxDailyVisitsPerUnit_Benchmark,MinDailyVisitsPerUnit_Benchmark,MedDailyVisitsPerUnit_Benchmark,Nunits_Focal,SumDailyVisits_Focal,MaxDailyVisitsPerUnit_Focal,MinDailyVisitsPerUnit_Focal,MedDailyVisitsPerUnit_Focal,Post03132020,BlueState,Blue_Post,ln_SumDailyVisits,state,total_population,male,female,median_age,age_over18,age_over21,age_over62,age_over65,single_race,two_or_more_race,white,black,indian_alaska,asian,hawaiian_pacific,other_races,hispanic_latino,housing_units,citizen,citizen_male,citizen_female,Y,date,day_of_week,Monday,Monday
NV,2019-05-27 00:00:00+00:00,2.0,286.0,38.0,9.0,19.5,4.0,709.0,59.0,1.0,28.0,0.0,1.0,0.0,6.565264970035361,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.90578275427574,2019-05-27 00:00:00+00:00,Monday,True,True
NV,2019-06-03 00:00:00+00:00,2.0,263.0,42.0,11.0,17.0,4.0,689.0,54.0,0.0,26.0,0.0,1.0,0.0,6.536691597591305,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.9607424944449887,2019-06-03 00:00:00+00:00,Monday,True,True
NV,2019-06-10 00:00:00+00:00,2.0,324.0,45.0,12.0,21.0,4.0,740.0,78.0,0.0,29.5,0.0,1.0,0.0,6.608000625296087,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.8241754429663493,2019-06-10 00:00:00+00:00,Monday,True,True
NV,2019-06-17 00:00:00+00:00,2.0,292.0,31.0,10.0,21.0,4.0,748.0,65.0,0.0,28.5,0.0,1.0,0.0,6.618738983517219,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.9385663745001516,2019-06-17 00:00:00+00:00,Monday,True,True
NV,2019-06-24 00:00:00+00:00,2.0,270.0,36.0,10.0,20.0,4.0,697.0,41.0,0.0,28.5,0.0,1.0,0.0,6.548219102762372,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.9461002818826714,2019-06-24 00:00:00+00:00,Monday,True,True
NV,2019-07-01 00:00:00+00:00,2.0,306.0,36.0,7.0,22.0,4.0,710.0,50.0,0.0,28.5,0.0,1.0,0.0,6.566672429803241,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.8398246822160438,2019-07-01 00:00:00+00:00,Monday,True,True
NV,2019-07-08 00:00:00+00:00,2.0,315.0,46.0,8.0,21.0,4.0,753.0,53.0,0.0,32.0,0.0,1.0,0.0,6.625392368007956,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.869650154421044,2019-07-08 00:00:00+00:00,Monday,True,True
NV,2019-07-15 00:00:00+00:00,2.0,332.0,45.0,11.0,21.5,4.0,703.0,66.0,0.0,25.5,0.0,1.0,0.0,6.556778356158042,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.7486358661775983,2019-07-15 00:00:00+00:00,Monday,True,True
NV,2019-07-22 00:00:00+00:00,2.0,266.0,33.0,11.0,17.0,4.0,752.0,58.0,0.0,30.0,0.0,1.0,0.0,6.6240652277998935,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.0368165693996438,2019-07-22 00:00:00+00:00,Monday,True,True
NV,2019-07-29 00:00:00+00:00,2.0,283.0,32.0,9.0,20.5,4.0,707.0,62.0,1.0,29.0,0.0,1.0,0.0,6.56244409369372,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.9134698555325134,2019-07-29 00:00:00+00:00,Monday,True,True
NV,2019-08-05 00:00:00+00:00,2.0,284.0,31.0,11.0,19.5,4.0,812.0,67.0,1.0,33.0,0.0,1.0,0.0,6.70073110954781,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.0482419292791594,2019-08-05 00:00:00+00:00,Monday,True,True
NV,2019-08-12 00:00:00+00:00,2.0,292.0,38.0,8.0,19.5,4.0,776.0,58.0,0.0,27.0,0.0,1.0,0.0,6.655440350367647,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.9752677413505797,2019-08-12 00:00:00+00:00,Monday,True,True
NV,2019-08-19 00:00:00+00:00,2.0,267.0,30.0,9.0,17.5,4.0,722.0,60.0,1.0,30.0,0.0,1.0,0.0,6.583409222158765,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.9924222416479083,2019-08-19 00:00:00+00:00,Monday,True,True
NV,2019-08-26 00:00:00+00:00,2.0,304.0,34.0,7.0,21.0,4.0,645.0,56.0,0.0,24.5,0.0,1.0,0.0,6.470799503782602,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.75048772717519,2019-08-26 00:00:00+00:00,Monday,True,True
NV,2019-09-02 00:00:00+00:00,2.0,325.0,44.0,12.0,21.5,4.0,718.0,57.0,0.0,29.0,0.0,1.0,0.0,6.577861357721047,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.7909639763543392,2019-09-02 00:00:00+00:00,Monday,True,True
NV,2019-09-09 00:00:00+00:00,2.0,325.0,50.0,11.0,20.5,4.0,755.0,63.0,1.0,28.5,0.0,1.0,0.0,6.628041376179533,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.8411439948128256,2019-09-09 00:00:00+00:00,Monday,True,True
NV,2019-09-16 00:00:00+00:00,2.0,310.0,42.0,10.0,20.0,4.0,738.0,53.0,1.0,27.0,0.0,1.0,0.0,6.6052979209482015,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.8655050087689675,2019-09-16 00:00:00+00:00,Monday,True,True
NV,2019-09-23 00:00:00+00:00,2.0,286.0,37.0,12.0,18.5,4.0,722.0,87.0,0.0,25.0,0.0,1.0,0.0,6.583409222158765,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.9239270063991434,2019-09-23 00:00:00+00:00,Monday,True,True
NV,2019-09-30 00:00:00+00:00,2.0,269.0,37.0,9.0,17.5,4.0,734.0,92.0,0.0,24.0,0.0,1.0,0.0,6.5998704992128365,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.0014485402144615,2019-09-30 00:00:00+00:00,Monday,True,True
NV,2019-10-07 00:00:00+00:00,2.0,251.0,37.0,3.0,17.5,4.0,714.0,53.0,0.0,23.5,0.0,1.0,0.0,6.572282542694008,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.042853455182584,2019-10-07 00:00:00+00:00,Monday,True,True
NV,2019-10-14 00:00:00+00:00,2.0,276.0,42.0,6.0,19.5,4.0,752.0,69.0,0.0,30.5,0.0,1.0,0.0,6.6240652277998935,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.000047721612555,2019-10-14 00:00:00+00:00,Monday,True,True
NV,2019-10-21 00:00:00+00:00,2.0,234.0,25.0,6.0,16.5,4.0,751.0,66.0,1.0,29.0,0.0,1.0,0.0,6.62273632394984,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.163150809805681,2019-10-21 00:00:00+00:00,Monday,True,True
NV,2019-10-28 00:00:00+00:00,2.0,255.0,33.0,10.0,17.5,4.0,702.0,57.0,0.0,24.0,0.0,1.0,0.0,6.555356891810665,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.0101794473311028,2019-10-28 00:00:00+00:00,Monday,True,True
NV,2019-11-04 00:00:00+00:00,2.0,276.0,36.0,9.0,18.5,4.0,725.0,66.0,0.0,25.5,0.0,1.0,0.0,6.587550014824796,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.9635325086374573,2019-11-04 00:00:00+00:00,Monday,True,True
NV,2019-11-11 00:00:00+00:00,2.0,287.0,32.0,10.0,20.5,4.0,767.0,69.0,1.0,27.0,0.0,1.0,0.0,6.643789733147672,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.9808292530117262,2019-11-11 00:00:00+00:00,Monday,True,True
NV,2019-11-18 00:00:00+00:00,2.0,157.0,25.0,5.0,9.5,4.0,708.0,67.0,1.0,26.0,0.0,1.0,0.0,6.563855526532128,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.5012604935051606,2019-11-18 00:00:00+00:00,Monday,True,True
NV,2019-11-25 00:00:00+00:00,2.0,189.0,28.0,1.0,12.5,4.0,664.0,59.0,0.0,28.5,0.0,1.0,0.0,6.499787040655854,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.252762968495368,2019-11-25 00:00:00+00:00,Monday,True,True
NV,2019-12-02 00:00:00+00:00,2.0,214.0,33.0,3.0,13.0,4.0,753.0,66.0,0.0,25.5,0.0,1.0,0.0,6.625392368007956,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.2547543398802938,2019-12-02 00:00:00+00:00,Monday,True,True
NV,2019-12-09 00:00:00+00:00,2.0,238.0,28.0,7.0,17.0,4.0,805.0,70.0,1.0,30.0,0.0,1.0,0.0,6.692083742506628,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.215620190575117,2019-12-09 00:00:00+00:00,Monday,True,True
NV,2019-12-16 00:00:00+00:00,2.0,296.0,33.0,9.0,22.0,4.0,857.0,63.0,2.0,30.5,0.0,1.0,0.0,6.754604099487962,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.0608719606852626,2019-12-16 00:00:00+00:00,Monday,True,True
NV,2019-12-23 00:00:00+00:00,2.0,253.0,30.0,0.0,20.0,4.0,821.0,72.0,0.0,33.0,0.0,1.0,0.0,6.71174039505618,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.174406128037643,2019-12-23 00:00:00+00:00,Monday,True,True
NV,2019-12-30 00:00:00+00:00,2.0,343.0,38.0,17.0,23.5,4.0,1088.0,74.0,3.0,46.5,0.0,1.0,0.0,6.9930151229329605,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.1523734655595623,2019-12-30 00:00:00+00:00,Monday,True,True
NV,2020-01-06 00:00:00+00:00,2.0,308.0,37.0,13.0,19.0,4.0,912.0,84.0,0.0,36.0,0.0,1.0,0.0,6.816735880594968,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.0833946036972222,2020-01-06 00:00:00+00:00,Monday,True,True
NV,2020-01-13 00:00:00+00:00,2.0,302.0,41.0,12.0,18.0,4.0,848.0,65.0,0.0,34.0,0.0,1.0,0.0,6.744059186311348,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.030326380801979,2020-01-13 00:00:00+00:00,Monday,True,True
NV,2020-01-20 00:00:00+00:00,2.0,294.0,36.0,11.0,18.5,4.0,847.0,69.0,1.0,34.0,0.0,1.0,0.0,6.742880635791903,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.055905279452083,2020-01-20 00:00:00+00:00,Monday,True,True
NV,2020-01-27 00:00:00+00:00,2.0,249.0,28.0,9.0,17.5,4.0,778.0,71.0,0.0,27.5,0.0,1.0,0.0,6.658011045870748,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.1365501280085022,2020-01-27 00:00:00+00:00,Monday,True,True
NV,2020-02-03 00:00:00+00:00,2.0,271.0,40.0,7.0,16.5,4.0,801.0,76.0,0.0,31.0,0.0,1.0,0.0,6.687108607866515,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.081306541570517,2020-02-03 00:00:00+00:00,Monday,True,True
NV,2020-02-10 00:00:00+00:00,2.0,356.0,50.0,14.0,19.5,4.0,873.0,78.0,1.0,29.0,0.0,1.0,0.0,6.773080375655535,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.8953445938758966,2020-02-10 00:00:00+00:00,Monday,True,True
NV,2020-02-17 00:00:00+00:00,2.0,275.0,35.0,9.0,19.5,4.0,850.0,91.0,0.0,29.0,0.0,1.0,0.0,6.746412128573375,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.1260112628562249,2020-02-17 00:00:00+00:00,Monday,True,True
NV,2020-02-24 00:00:00+00:00,2.0,332.0,35.0,13.0,25.5,4.0,860.0,67.0,1.0,32.0,0.0,1.0,0.0,6.7580945044277305,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.9499520144472866,2020-02-24 00:00:00+00:00,Monday,True,True
NV,2020-03-02 00:00:00+00:00,2.0,238.0,29.0,9.0,16.0,4.0,818.0,71.0,1.0,30.5,0.0,1.0,0.0,6.70808408385307,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.2316205319215587,2020-03-02 00:00:00+00:00,Monday,True,True
NV,2020-03-09 00:00:00+00:00,2.0,200.0,22.0,8.0,13.0,4.0,606.0,42.0,1.0,24.5,0.0,1.0,0.0,6.408528791059498,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.1052238830004226,2020-03-09 00:00:00+00:00,Monday,True,True
NV,2020-03-16 00:00:00+00:00,2.0,52.0,10.0,0.0,3.5,3.0,159.0,28.0,0.0,5.0,1.0,1.0,1.0,5.075173815233827,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.1048819016817046,2020-03-16 00:00:00+00:00,Monday,True,True
NV,2020-03-23 00:00:00+00:00,2.0,35.0,9.0,0.0,2.5,3.0,186.0,17.0,1.0,8.0,1.0,1.0,1.0,5.231108616854587,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.647589678398477,2020-03-23 00:00:00+00:00,Monday,True,True
NV,2020-03-30 00:00:00+00:00,2.0,34.0,5.0,0.0,2.0,3.0,140.0,13.0,1.0,6.0,1.0,1.0,1.0,4.948759890378168,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.393411828888755,2020-03-30 00:00:00+00:00,Monday,True,True
NV,2020-04-06 00:00:00+00:00,2.0,55.0,8.0,0.0,4.0,3.0,119.0,12.0,1.0,5.0,1.0,1.0,1.0,4.787491742782046,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.7621400520468962,2020-04-06 00:00:00+00:00,Monday,True,True
NV,2020-04-13 00:00:00+00:00,2.0,62.0,11.0,0.0,4.0,4.0,171.0,19.0,0.0,6.0,1.0,1.0,1.0,5.147494476813453,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.0043597504219202,2020-04-13 00:00:00+00:00,Monday,True,True
NV,2020-04-20 00:00:00+00:00,2.0,54.0,9.0,1.0,4.0,3.0,156.0,13.0,0.0,7.0,1.0,1.0,1.0,5.056245805348308,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.0489126201158365,2020-04-20 00:00:00+00:00,Monday,True,True
NV,2020-04-27 00:00:00+00:00,2.0,59.0,8.0,1.0,4.0,3.0,156.0,16.0,0.0,7.0,1.0,1.0,1.0,5.056245805348308,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.9619012431262073,2020-04-27 00:00:00+00:00,Monday,True,True
NV,2020-05-04 00:00:00+00:00,2.0,99.0,32.0,0.0,4.5,4.0,237.0,38.0,0.0,6.0,1.0,1.0,1.0,5.472270673671475,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.8671004876833832,2020-05-04 00:00:00+00:00,Monday,True,True
NV,2020-05-11 00:00:00+00:00,2.0,91.0,13.0,2.0,6.5,4.0,368.0,36.0,0.0,12.5,1.0,1.0,1.0,5.910796644040527,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.3890080669914866,2020-05-11 00:00:00+00:00,Monday,True,True
NV,2020-05-18 00:00:00+00:00,2.0,140.0,19.0,4.0,9.0,4.0,355.0,27.0,0.0,13.5,1.0,1.0,1.0,5.87493073085203,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.926170840473862,2020-05-18 00:00:00+00:00,Monday,True,True
NV,2020-05-25 00:00:00+00:00,2.0,176.0,27.0,4.0,12.0,4.0,402.0,30.0,0.0,15.0,1.0,1.0,1.0,5.998936561946683,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.8227868293728537,2020-05-25 00:00:00+00:00,Monday,True,True
NV,2020-06-01 00:00:00+00:00,2.0,174.0,26.0,5.0,11.5,4.0,464.0,30.0,0.0,18.5,1.0,1.0,1.0,6.142037405587356,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.9772514316638414,2020-06-01 00:00:00+00:00,Monday,True,True
NV,2020-06-08 00:00:00+00:00,2.0,187.0,24.0,6.0,13.0,4.0,526.0,41.0,1.0,20.0,1.0,1.0,1.0,6.267200548541362,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.0307585857114132,2020-06-08 00:00:00+00:00,Monday,True,True
NV,2020-06-15 00:00:00+00:00,2.0,200.0,27.0,7.0,12.0,4.0,518.0,42.0,0.0,20.5,1.0,1.0,1.0,6.251903883165888,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.9485989751068127,2020-06-15 00:00:00+00:00,Monday,True,True
NV,2020-06-22 00:00:00+00:00,2.0,183.0,19.0,8.0,12.0,4.0,489.0,37.0,0.0,21.0,1.0,1.0,1.0,6.194405391104672,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.979469633495686,2020-06-22 00:00:00+00:00,Monday,True,True
NV,2020-06-29 00:00:00+00:00,2.0,145.0,21.0,5.0,9.5,4.0,427.0,29.0,0.0,17.0,1.0,1.0,1.0,6.059123195581797,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.0755165738734602,2020-06-29 00:00:00+00:00,Monday,True,True
NV,2020-07-06 00:00:00+00:00,2.0,151.0,20.0,4.0,10.5,4.0,492.0,36.0,0.0,21.0,1.0,1.0,1.0,6.20050917404269,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.1766286531964134,2020-07-06 00:00:00+00:00,Monday,True,True
NV,2020-07-13 00:00:00+00:00,2.0,149.0,18.0,3.0,12.0,4.0,423.0,28.0,1.0,15.5,1.0,1.0,1.0,6.049733455231958,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.0390981611357022,2020-07-13 00:00:00+00:00,Monday,True,True
NV,2020-07-20 00:00:00+00:00,2.0,184.0,25.0,4.0,11.5,4.0,467.0,44.0,0.0,17.5,1.0,1.0,1.0,6.148468295917647,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,0.9281124708393227,2020-07-20 00:00:00+00:00,Monday,True,True
NV,2020-07-27 00:00:00+00:00,2.0,162.0,20.0,4.0,12.0,4.0,521.0,46.0,0.0,21.0,1.0,1.0,1.0,6.257667587882639,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.1639173870758768,2020-07-27 00:00:00+00:00,Monday,True,True
NV,2020-08-03 00:00:00+00:00,2.0,144.0,17.0,3.0,11.5,4.0,499.0,34.0,3.0,17.0,1.0,1.0,1.0,6.214608098422191,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.2378743560016172,2020-08-03 00:00:00+00:00,Monday,True,True
NV,2020-08-10 00:00:00+00:00,2.0,144.0,20.0,4.0,10.5,4.0,506.0,47.0,0.0,18.0,1.0,1.0,1.0,6.228511003591184,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.2517772611706093,2020-08-10 00:00:00+00:00,Monday,True,True
NV,2020-08-17 00:00:00+00:00,2.0,171.0,30.0,2.0,11.0,4.0,507.0,36.0,1.0,20.0,1.0,1.0,1.0,6.230481447578482,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.0829869707650293,2020-08-17 00:00:00+00:00,Monday,True,True
NV,2020-08-24 00:00:00+00:00,2.0,143.0,21.0,5.0,8.5,4.0,479.0,46.0,1.0,16.5,1.0,1.0,1.0,6.173786103901937,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.203972804325936,2020-08-24 00:00:00+00:00,Monday,True,True
NV,2020-08-31 00:00:00+00:00,2.0,157.0,18.0,4.0,10.5,4.0,518.0,48.0,0.0,17.5,1.0,1.0,1.0,6.251903883165888,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.1893088501389215,2020-08-31 00:00:00+00:00,Monday,True,True
NV,2020-09-07 00:00:00+00:00,2.0,154.0,20.0,3.0,11.0,4.0,486.0,35.0,1.0,16.5,1.0,1.0,1.0,6.18826412308259,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.1448390061633429,2020-09-07 00:00:00+00:00,Monday,True,True
NV,2020-09-14 00:00:00+00:00,2.0,131.0,19.0,4.0,10.0,4.0,465.0,39.0,0.0,17.0,1.0,1.0,1.0,6.144185634125646,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.261383711539275,2020-09-14 00:00:00+00:00,Monday,True,True
NV,2020-09-21 00:00:00+00:00,2.0,170.0,20.0,8.0,11.0,4.0,488.0,49.0,1.0,15.0,1.0,1.0,1.0,6.192362489474872,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.050698932972212,2020-09-21 00:00:00+00:00,Monday,True,True
NV,2020-09-28 00:00:00+00:00,2.0,120.0,15.0,3.0,9.5,4.0,452.0,51.0,0.0,15.0,1.0,1.0,1.0,6.115892125483034,Nevada,2940058,1473153,1466905,37.9,2262556,2156680,542667,441761,2800856,139202,2077679,306810,63485,305678,40951,299543,836626,1221759,1976423,988330,988093,1.320101579886293,2020-09-28 00:00:00+00:00,Monday,True,True
